UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
6294,51246,The United States of America,17-03-2020,"Nice @Safeway. We weren't hording #toiletpaper, but when we went to the store to purchase some, you doubled the prices during this #pandemic ! WTF??? No wonder people horde. Taking advantage of this #tragedy! #foxnews #fox5dc #Covid_19 #douchebags @Reuters #damascusmd",Negative
6295,51247,"Atlanta, GA",17-03-2020,"@Austen This research from @Kantar should be useful. Survey from China during COVID-19 shutdown. Shows in detail how consumer behaviors changed.



https://t.co/xhxtZ63vI3",Positive
6296,51248,"California, USA",17-03-2020,"COVID-19-related quackery, misinformation, consumer resources, regulatory actions summarized in Consumer Health Digest 3/15/20 https://t.co/g9tMeI7KFS #covid19 #coronavirus #quackery #fakenews @fakenewsalert #pseudoscience #skeptic #naturopathy #chiropractic #jimbakker #alexjones",Negative
6297,51249,ghana,17-03-2020,Grocery store employees are extremely vulnerable to contracting #coronavirus.  Just by virtue of being exposed to oncoming crowds of people,Positive
6298,51250,"Atlanta, Georgia",17-03-2020,Another big #retail announcement in the wake of #Coronavirus pandemic: @bathbodyworks issues this official statement addressing store closures while revamping its online presence so customers can continue to enjoy their cherished selections. #BathAndBodyWorks https://t.co/7mH7aOsbZp,Positive
6299,51251,Amsterdam,17-03-2020,"The steps we are taking to keep you safe during the COVID-19 pandemic:



- Cancelling the live events until further notice



- Lowering the prices for all our online courses so you can keep on practicing the WHM safely at home and boost your immunity



https://t.co/ZCEeEe7UaZ",Positive
6300,51252, East Texas,17-03-2020,@Kevin_Cage_ waive late fees and to not terminate a residential or small business customers service due to financial circumstances associated with COVID-19. We are also suspending data usage limits for consumer customers during this time period due to C,Neutral
6301,51253,"Ontario, Canada",17-03-2020,Is this the weaponization of flu symptoms? I'm at the door to get into a limited access grocery store when an older woman comes towards me sniffing and sneezing so I back away 1-2M and she just takes over my spot. #COVID2019 #algarve,Negative
6302,51254,Flat Earth,17-03-2020,"If you don't know yet :

- the dollar is collapsing and taking everything with it.

- oil prices are part of the problem.

- the #COVID2019 is not deadly.

-governments use #Covoid19 as excuses for marital law.

- Gov will try to reduce world population via #vaccines.",Negative
6303,51255,"Chicago, IL",17-03-2020,"Shutting down all social media right now. ??? 

I feel better already!! ?

Be safe, respectful responsible.

Keep your distance (6 feet) even at grocery store.

Be reached via email 

Info@xxivvii.com



#health #stayhome #homegym #boxing #coronavirus #covid19 #world #pray #GOD https://t.co/v5Obn7eOGV",Positive
6304,51256,,17-03-2020,"My Mom walks in to a grocery store and in front of her on the line to buy some bread a man without a mask says to the poor server ""why do you have a mask? To scare me?"" No sir, we are in a freaking pandemic, and that is why Italy it's fu****

#COVID2019 #mettitilamascherinacazzo",Negative
6305,51257,Online (all webinars and archives are free),17-03-2020,"A Neilson report released last week identifies key consumer behavior shifts, from proactive health-minded buying to online shopping, as COVID-19 concerns continue. Read more at https://t.co/M7aSM7CTuQ @sydperelmutter 

#COVID19 #onlineshopping #health",Positive
6306,51258,,17-03-2020,@kathyprojo @IanDon @RI_BOE I was thinking of this earlier..I'm hoping we don't tell stories years from now about how during COVID-19 we had to walk 10 miles each way to a supermarket without masks to buy toilet paper.,Positive
6307,51259,,17-03-2020,I went my the grocery store this morning and there was a line outside of the door. They were only letting groups of 25 to 50 in the store because of the #CoronaVirus,Neutral
6308,51260,"Bronx, NY",17-03-2020,There is nothing to do besides go to the Grocery Store and pump gas. #coronavirus,Neutral
6309,51261,,17-03-2020,A buddy of mine in a Las Vegas grocery store. #COVID2019 #CoronavirusOutbreak #coronavirus #emptyshelves https://t.co/FoYj8UJDeA,Neutral
6310,51262,"Boston, MA",17-03-2020,Online grocery delivery providers struggle with sharp rise in COVID-19 related demand - Some customers report having to wait for days for online food orders as companies assess options. Maryse Zeidler - Canada - British Columbia - | March 16 - | https://t.co/7e38GajY1V,Negative
6311,51263,"ÜT: -26.10139,28.056968",17-03-2020,Please note that the metal prices and Rand/USD exchange rate are extremely volatile and our prices may change at any time. #zeekgold #zeekgoldsmith #zeekjewels #coronavirus #covid_19 https://t.co/K878qvEKQI,Positive
6312,51264,,17-03-2020,My son sneezed at the grocery store this morning and people looked at us like we were terrorist #CoronaVirus,Negative
6313,51265,islamabad ,17-03-2020,#hand sanitizers #masks are being sold on high prices by pharmacies way to go this is what we were told to be united in this alarming situation #COVID2019 #Islamabad #coronavirusinpakistan,Positive
6314,51266,Pakistan,17-03-2020,"We Are mocking Chinese people for eating Haraam Food  and concurrently selling Masks and Sanitizers  at multifold prices, considering it Halaal. 

May Allah guide us !

#COVID2019",Negative
6315,51267,"Kuala Lumpur, Malaysia",17-03-2020,"YES?? DON'T GO PANIC UNNECESSARILY GUYS AS WE CAN STILL SUPPLY U FOOD VIA DELIVERY &amp; SELF PICKUP.

#staysafe #covid_19 #hygiene

.

OUR 3 OUTLETS WILL REMAIN OPERATIONAL.

.

Delivery Order at https://t.co/HqGyYSI4Ib",Negative
6316,51268,Monjotrolde!lipdo?,17-03-2020,"@PrinceJayHitch Before I had to get quarantined, I pretended to cough on shit at the supermarket when people were looking to throw down for it.



I tested Covid-19+ a few days after the last time, so I guess that's Melbourne CBD Coles gone",Negative
6317,51269,"Oshkosh, WI",17-03-2020,"I will be waiting for the monatary donations from those of you who yelled about Bars/Restaurants being open and wanted them closed. We have bills that need to be paid, food that needs to be bought, essentials to stock up on. Pony up some cash, you got what you wanted. #COVID2019",Neutral
6318,51270,,17-03-2020,"During this worldwide horrific COVID 19 virus, we are encouraged to stay busy; and encourage each other that within a couple of months help will arrive! This is the perfect time to start online shopping. For your convenience, visit our website, Zoomllshop. https://t.co/y11B0rW90T",Positive
6319,51271,the gc,17-03-2020,stressed at the health clinic due to covid-19? the barrel. self-isolating at home? the barrel. stockpiling at the supermarket? the barrel.,Negative
6320,51272,,17-03-2020,"Wish I could stay at home during this madness....but I'm a grocery store employee making barely over minimum wage, getting between 24-30 hours, having to live with family cause i can't afford my own place. #fml #coronavirus #stayhomechallenge",Negative
6321,51273,India,17-03-2020,"Whether the consumer will step out of home  or stay in it...

https://t.co/QRk4K1KGUU

#coronavirus  #EconomyCrisis  @sreekantafaqs",Neutral
6322,51274,"Perth, Ontario,Canada",17-03-2020,So in ten minutes the evil genius who is one of our GP anaesthetists (with a PhD in diaphragmatic mechanics) increased our rural hospitals ventilator capacity from one to nine!!! https://t.co/yNmuCCDbWd,Negative
6323,51275,suffolk UK ,17-03-2020,"Stay calm everybody theres no need to panic buy, theres enough food and bog roll in stock https://t.co/UqOdpvy638 #COVID2019 #staycalm #panicshopping #bogroll #ToiletPaperPanic",Negative
6324,51276,Hyderabad India,17-03-2020,"Covid-19 induced panic buying from the U.S to France to Australia, rows of empty supermarket shelves where toilet paper used to be, Steven Taylor author of The Psychology of Pandemics says the packets are quite distinctive &amp; associated in the minds of people as a symbol of safety https://t.co/oDWaSkncdh",Negative
6325,51277,,17-03-2020,"AFCAjax_EN: ???????



Doctors, nurses, supermarket staff, teachers, emergency services and others contributing in any other way ... 



????? ??? ?? 



#Covid_19 https://t.co/esLwfeYX5R",Negative
6326,51278,,17-03-2020,Unless you have to self-isolate because you have symptoms or are vulnerable etc I would urge people to stop making online grocery orders for deliveries. The disabled and elderly depend on deliveries. Please retweet. #coronavirus #ASDA #tesco #Sainsbury #waitrose,Negative
6327,51279,Melbourne,17-03-2020,"Australia to be worse than Italy on #Covid-19. 

Validity of the advice of CMO Brendan Murphy to be tested sooner than later. 

Australian doctors issue urgent plea for governments to ramp up coronavirus response.

 https://t.co/lyWJ6G5pEi",Negative
6328,51280,The Islands ,17-03-2020,"What about all of us at a cash register who are in constant contact with 100+ people every day 2ft away from our faces? They give it to us, then we go to the grocery store, and spread it there then take it home to our families and so on and so forth... #COVID19 #coronavirus",Neutral
6329,51281,,17-03-2020,"Here is the list of prices of alcoholic antiseptics in order to take interim measures against the high price these days.

Source @Medi1TV 

#COVID2019 

#Coronavirusmaroc 

#Maroc 

#Morocco https://t.co/utbMz7IuBe",Neutral
6330,51282,"Pennsylvania, USA",17-03-2020,When youre hungry but you know you have to ration the good food because the chance of it being out of stock already is  a 99% chance #coronavirus,Positive
6331,51283,$thiccyniccy666,17-03-2020,"nobody had COVID-19, there was food at the grocery store, there were diapers for infants. everything was okay, until this happened. https://t.co/HraA3YPISp",Positive
6332,51284,"Charlotte, NC",17-03-2020,Post: COVID-19: What You Might Need If Youre Quarantined at Home: Consumer Reports explains how to prepare if youre quarantined at home due to coronavirus. Theres no need to hoard supplies for an extended stay at https://t.co/4tjtzIFNGI #Blaqsbi #ADOS #COVID19Might #MightYoure,Negative
6333,51285,"St.Louis, MO",17-03-2020,"Next time an idiot says grocery store workers dont need to be unionized, remind them how important they have been during this crisis. #UnionStrong #coronavirus",Negative
6334,51286,"sydney, australia",17-03-2020,the way im almost definitely going to get covid-19 because i work at a supermarket at the checkouts ??? love that for me so hectic,Positive
6335,51287,Gainsborough,17-03-2020,Nice one @SkyNews lets not panic but show ppl in france queueing for food!!! #CoronavirusOutbreak #COVID2019 brainless!! Ffs,Negative
6336,51288,,17-03-2020,"if you are social diatancing and working from home while sneezing on a grocery store employee, you are privileged #COVID2019",Positive
6337,51289,,17-03-2020,so the grocery store union is closing for a few weeks but we are staying open... #COVID2019 #grocerystores,Neutral
6338,51290,,17-03-2020,How to never run out of toilet paper #coronavirus #toiletpaper #WashYourHands https://t.co/YtcyAUF42A,Neutral
6339,51291,"Arkansas, USA",17-03-2020,Hey @sonicdrivein why not lift all our spirits during this mass hysteria and bring back the garlic burger?!?!? best in the game!? now thats something to stock up on!!! #coronavirus #COVID?19 #sonic #food,Positive
6340,51292,"Widnes, England ",17-03-2020,I m all for designated supermarket hours for the elderly What about those of us who work all day to find empty shelves after 5pm though,Negative
6341,51293,"Cleveland, Ohio",17-03-2020,"Share your appreciation for all of the individuals working at grocery stores in Northeast Ohio and around the country, helping all of us to stay fed during this coronavirus crisis. https://t.co/s1KimNiPtI",Positive
6342,51294,,17-03-2020,My grocery store is out of $8 spaghetti pasta. #COVID2019,Neutral
6343,51295,"Sjælland, Danmark",17-03-2020,@amix3k How does Covid-19 affect your revenue? Is it because people and companies choose to cancel their subscription? Hope your company survives. I am a big consumer of your products and a big fan.,Positive
6344,51296,Toronto Canada,17-03-2020,Pet peeve of the day. Were supposed to be social distancing but when you need to go to the grocery store why do ppl feel the need to stand RIGHT over your shoulder in the checkout. Like can you gtfo??? #coronavirus #QuarantineLife https://t.co/6gclESJ47Y,Positive
